"Markettype","Trddt","Dnvaltrdtl"
"4","2023-10-20","234837193755.720"
"2","2023-10-23","10032817.000"
"64","2023-10-23","686599995.820"
"32","2023-10-23","50846721649.000"
"8","2023-10-23","46583012.920"
"1","2023-10-23","253110212204.000"
"16","2023-10-23","183005785195.170"
"4","2023-10-23","234042318733.380"
"2","2023-10-24","9436083.000"
"64","2023-10-24","652317496.640"
"32","2023-10-24","52744225878.000"
"8","2023-10-24","44938825.010"
"1","2023-10-24","287090206529.000"
"16","2023-10-24","211780801100.010"
"4","2023-10-24","252337668500.610"
"2","2023-10-25","10738741.000"
"64","2023-10-25","661201153.940"
"32","2023-10-25","52342580449.000"
"8","2023-10-25","45153508.860"
"1","2023-10-25","310426958457.000"
"16","2023-10-25","235104985717.660"
"4","2023-10-25","275783343225.780"
"2","2023-10-26","6603506.000"
"64","2023-10-26","595346284.170"
"32","2023-10-26","50289356909.000"
"8","2023-10-26","39430953.820"
"1","2023-10-26","281922062585.000"
"16","2023-10-26","243588922133.850"
"4","2023-10-26","266564325532.070"
"2","2023-10-27","13502300.000"
"64","2023-10-27","1785057102.390"
"32","2023-10-27","65500325153.000"
"8","2023-10-27","74757891.100"
"1","2023-10-27","320095055885.000"
"16","2023-10-27","275588389649.290"
"4","2023-10-27","303038618188.860"
"2","2023-10-30","11773915.000"
"64","2023-10-30","1267039740.000"
"32","2023-10-30","83269625851.000"
"8","2023-10-30","59147786.330"
"1","2023-10-30","356233833402.000"
"16","2023-10-30","277974575664.660"
"4","2023-10-30","320489627365.090"
"2","2023-10-31","9484777.000"
"64","2023-10-31","1129175231.750"
"32","2023-10-31","66543154324.000"
"8","2023-10-31","64265433.690"
"1","2023-10-31","319665988477.000"
"16","2023-10-31","244733927546.570"
"4","2023-10-31","287251045923.460"
"2","2023-11-01","8370050.000"
"64","2023-11-01","1620952050.100"
"32","2023-11-01","54896205468.000"
"8","2023-11-01","53170619.400"
"1","2023-11-01","292165169122.000"
"16","2023-11-01","210375564164.010"
"4","2023-11-01","254386542715.950"
"2","2023-11-02","6509483.000"
"64","2023-11-02","1471584448.270"
"32","2023-11-02","49198119706.000"
"8","2023-11-02","50665629.590"
"1","2023-11-02","262691554701.000"
"16","2023-11-02","213841386899.010"
"4","2023-11-02","240955327480.930"
"2","2023-11-03","5906143.000"
"64","2023-11-03","1647661104.440"
"32","2023-11-03","59698607963.000"
"8","2023-11-03","53408814.450"
"1","2023-11-03","269559474062.000"
"16","2023-11-03","223799899621.890"
"4","2023-11-03","256397746163.430"
"2","2023-11-06","13898089.000"
"64","2023-11-06","1857658734.620"
"32","2023-11-06","78633613197.000"
"8","2023-11-06","72207679.780"
"1","2023-11-06","368904764032.000"
"16","2023-11-06","283139951275.670"
"4","2023-11-06","333344112136.490"
"2","2023-11-07","11607058.000"
"64","2023-11-07","2023561846.650"
"32","2023-11-07","69716348463.000"
"8","2023-11-07","68317739.400"
"1","2023-11-07","331265891422.000"
"16","2023-11-07","280931100015.280"
"4","2023-11-07","310940211095.120"
"2","2023-11-08","11388226.000"
"64","2023-11-08","3307063075.740"
"32","2023-11-08","77396456006.000"
"8","2023-11-08","55108972.680"
"1","2023-11-08","337811041165.000"
"16","2023-11-08","303574269257.240"
"4","2023-11-08","317701594202.780"
"2","2023-11-09","18056206.000"
"64","2023-11-09","2638599002.070"
"8","2023-11-09","86922356.780"
"32","2023-11-09","67535789570.000"
"1","2023-11-09","320891321185.000"
"16","2023-11-09","278698584196.970"
"4","2023-11-09","295110412699.640"
"2","2023-11-10","12758476.000"
"8","2023-11-10","47339771.520"
"64","2023-11-10","2441059134.120"
"32","2023-11-10","59495469690.000"
"1","2023-11-10","287326014096.000"
"16","2023-11-10","227996070817.010"
"4","2023-11-10","252493446963.130"
"2","2023-11-13","7846792.000"
"8","2023-11-13","44023398.720"
"64","2023-11-13","2209167104.600"
"32","2023-11-13","60665813518.000"
"1","2023-11-13","283397886493.000"
"16","2023-11-13","250630431980.640"
"4","2023-11-13","273791137449.990"
"2","2023-11-14","8870929.000"
"8","2023-11-14","50527595.910"
"64","2023-11-14","2737482985.110"
"32","2023-11-14","71383848694.000"
"1","2023-11-14","286802323919.000"
"16","2023-11-14","256261895211.370"
"4","2023-11-14","278930656342.310"
"2","2023-11-15","10834239.000"
"32","2023-11-15","78400202045.000"
"64","2023-11-15","3281866636.880"
"8","2023-11-15","71714071.810"
"1","2023-11-15","311038017513.000"
"16","2023-11-15","281003843341.500"
"4","2023-11-15","319477159636.600"
"2","2023-11-16","8111158.000"
"64","2023-11-16","2992998690.280"
"32","2023-11-16","62487615877.000"
"8","2023-11-16","48557584.360"
"1","2023-11-16","266818552185.000"
"16","2023-11-16","247460902420.940"
"4","2023-11-16","273777283522.120"
"2","2023-11-17","10156733.000"
"64","2023-11-17","2268661416.190"
"32","2023-11-17","60121508231.000"
"8","2023-11-17","47911784.340"
"1","2023-11-17","268374194706.000"
"16","2023-11-17","230291354015.800"
"4","2023-11-17","267741424604.130"
"2","2023-11-20","8359076.000"
"32","2023-11-20","75556514249.000"
"64","2023-11-20","3794158276.210"
"8","2023-11-20","40133787.320"
"1","2023-11-20","291492837939.000"
"16","2023-11-20","259665193812.170"
"4","2023-11-20","300530839408.930"
"2","2023-11-21","13911589.000"
"32","2023-11-21","66923767634.000"
"64","2023-11-21","10272144039.410"
"8","2023-11-21","50439340.290"
"1","2023-11-21","324534482182.000"
"16","2023-11-21","274410869075.580"
"4","2023-11-21","332057992207.230"
"2","2023-11-22","9677526.000"
"64","2023-11-22","13137518607.300"
"8","2023-11-22","55296293.730"
"32","2023-11-22","55664319782.000"
"1","2023-11-22","274651747929.000"
"16","2023-11-22","243361364853.100"
"4","2023-11-22","301638803078.650"
"2","2023-11-23","7170065.000"
"64","2023-11-23","15606709121.930"
"8","2023-11-23","102676925.710"
"32","2023-11-23","49653211270.000"
"1","2023-11-23","265907874929.000"
"16","2023-11-23","212620128729.310"
"4","2023-11-23","295876300844.370"
"2","2023-11-24","13401827.000"
"64","2023-11-24","17352162638.950"
"8","2023-11-24","86573488.700"
"32","2023-11-24","49262059673.000"
"1","2023-11-24","262151167634.000"
"16","2023-11-24","217905113884.790"
"4","2023-11-24","283799088598.060"
"2","2023-11-27","17643266.000"
"64","2023-11-27","30386363431.250"
"8","2023-11-27","125112787.820"
"32","2023-11-27","56784293267.000"
"1","2023-11-27","293796008589.000"
"16","2023-11-27","209415837373.880"
"4","2023-11-27","268565893086.780"
"2","2023-11-28","21488465.000"
"64","2023-11-28","23069020673.930"
"8","2023-11-28","343803652.100"
"32","2023-11-28","56020308991.000"
"1","2023-11-28","261130496161.000"
"16","2023-11-28","195492792825.410"
"4","2023-11-28","259657494990.750"
"2","2023-11-29","21240041.000"
"64","2023-11-29","17869921778.070"
"8","2023-11-29","166204261.940"
"32","2023-11-29","58283069949.000"
"1","2023-11-29","263707011114.000"
"16","2023-11-29","191403583258.570"
"4","2023-11-29","261355250426.970"
"2","2023-11-30","41972371.000"
"64","2023-11-30","12436607940.800"
"8","2023-11-30","220878835.580"
"32","2023-11-30","54908404367.000"
"1","2023-11-30","271548654116.000"
"16","2023-11-30","196011124535.630"
"4","2023-11-30","250518255743.890"
"2","2023-12-01","13000102.000"
"64","2023-12-01","10621741728.170"
"8","2023-12-01","109538856.070"
"32","2023-12-01","55550963476.000"
"1","2023-12-01","279903715924.000"
"16","2023-12-01","219712076027.570"
"4","2023-12-01","278773849743.500"
"2","2023-12-04","12824526.000"
"64","2023-12-04","7970818135.230"
"8","2023-12-04","76717869.990"
"32","2023-12-04","59449573231.000"
"1","2023-12-04","284738935226.000"
"16","2023-12-04","228051306187.440"
"4","2023-12-04","278766997249.010"
"2","2023-12-05","9841274.000"
"64","2023-12-05","16016256238.320"
"8","2023-12-05","63622878.720"
"32","2023-12-05","53166198100.000"
"1","2023-12-05","287218314588.000"
"16","2023-12-05","211550517398.620"
"4","2023-12-05","270427460954.770"
"2","2023-12-06","12969270.000"
"64","2023-12-06","14624020489.920"
"8","2023-12-06","67230427.980"
"32","2023-12-06","55914808939.000"
"1","2023-12-06","280211880720.000"
"16","2023-12-06","206775543403.920"
"4","2023-12-06","273982790234.150"
"2","2023-12-07","29634270.000"
"8","2023-12-07","74186870.770"
"64","2023-12-07","14083825925.700"
"32","2023-12-07","64466064943.000"
"1","2023-12-07","283362847513.000"
"16","2023-12-07","215996620410.970"
"4","2023-12-07","256112771838.200"
"2","2023-12-08","17259179.000"
"8","2023-12-08","46688105.700"
"64","2023-12-08","14321223456.710"
"32","2023-12-08","94208682251.000"
"1","2023-12-08","329160910030.000"
"16","2023-12-08","250378805654.620"
"4","2023-12-08","287830848858.220"
"2","2023-12-11","17682772.000"
"8","2023-12-11","85269912.330"
"32","2023-12-11","72770196593.000"
"64","2023-12-11","11406831748.690"
"1","2023-12-11","332455621444.000"
"16","2023-12-11","222977516347.060"
"4","2023-12-11","283090819169.400"
"2","2023-12-12","12825403.000"
"8","2023-12-12","75834928.500"
"32","2023-12-12","57226812693.000"
"64","2023-12-12","10740290056.220"
"1","2023-12-12","275852545612.000"
"16","2023-12-12","204899174059.830"
"4","2023-12-12","249356639136.460"
"2","2023-12-13","12905599.000"
"8","2023-12-13","71555973.300"
"32","2023-12-13","53321368117.000"
"64","2023-12-13","16324870879.320"
"1","2023-12-13","278063458112.000"
"16","2023-12-13","191352708660.760"
"4","2023-12-13","245649272009.900"
"2","2023-12-14","11095831.000"
"8","2023-12-14","74758912.110"
"64","2023-12-14","20990046012.870"
"32","2023-12-14","47653504729.000"
"1","2023-12-14","264925702952.000"
"16","2023-12-14","178077800795.590"
"4","2023-12-14","246172134551.990"
"2","2023-12-15","17858916.000"
"8","2023-12-15","67642824.380"
"32","2023-12-15","44681226996.000"
"64","2023-12-15","15330500190.320"
"1","2023-12-15","277275445824.000"
"16","2023-12-15","172364278933.110"
"4","2023-12-15","238697838891.890"
"2","2023-12-18","7320904.000"
"64","2023-12-18","16540584678.090"
"8","2023-12-18","51427395.690"
"32","2023-12-18","42225498750.000"
"1","2023-12-18","262638447311.000"
"16","2023-12-18","162340642405.200"
"4","2023-12-18","225342036442.820"
"2","2023-12-19","8087335.000"
"8","2023-12-19","75139187.940"
"64","2023-12-19","15642438433.680"
"32","2023-12-19","40580504388.000"
"1","2023-12-19","242596236491.000"
"16","2023-12-19","154728750888.520"
"4","2023-12-19","204745396430.230"
"2","2023-12-20","10883975.000"
"8","2023-12-20","56390166.670"
"32","2023-12-20","40050633338.000"
"64","2023-12-20","18300178406.130"
"1","2023-12-20","250710539380.000"
"16","2023-12-20","163655254902.310"
"4","2023-12-20","209083429714.730"
"2","2023-12-21","10961156.000"
"8","2023-12-21","46017666.810"
"64","2023-12-21","22728901943.060"
"1","2023-12-21","268740606478.000"
"32","2023-12-21","47125391991.000"
"16","2023-12-21","183372296649.540"
"4","2023-12-21","233129067908.320"
"2","2023-12-22","9042325.000"
"8","2023-12-22","54860951.000"
"64","2023-12-22","13129146210.340"
"1","2023-12-22","279611070729.000"
"32","2023-12-22","47822787226.000"
"16","2023-12-22","201707309359.440"
"4","2023-12-22","250187884474.800"
"2","2023-12-25","9564848.000"
"8","2023-12-25","61781125.190"
"64","2023-12-25","15372020653.460"
"1","2023-12-25","220427862906.000"
"32","2023-12-25","40991522647.000"
"16","2023-12-25","142625510566.220"
"4","2023-12-25","203943542241.970"
"2","2023-12-26","8039861.000"
"64","2023-12-26","18230463169.470"
"1","2023-12-26","221049570556.000"
"8","2023-12-26","29518057.650"
"32","2023-12-26","39113936991.000"
"16","2023-12-26","145227586240.320"
"4","2023-12-26","204400618916.770"
"2","2023-12-27","12045188.000"
"8","2023-12-27","44917334.690"
"64","2023-12-27","15955441701.720"
"1","2023-12-27","237829404384.000"
"32","2023-12-27","41133739403.000"
"16","2023-12-27","145352659058.860"
"4","2023-12-27","212392688823.720"
"8","2023-12-28","73775667.560"
"64","2023-12-28","18193417147.360"
"1","2023-12-28","334326842177.000"
"2","2023-12-28","15098304.000"
"32","2023-12-28","58015104320.000"
"16","2023-12-28","200538078814.080"
"4","2023-12-28","291364574093.840"
"2","2023-12-29","13458798.000"
"8","2023-12-29","63241543.010"
"64","2023-12-29","18895652360.570"
"1","2023-12-29","290679133246.000"
"32","2023-12-29","58228339811.000"
"16","2023-12-29","201287292774.400"
"4","2023-12-29","272264191709.740"
"2","2024-01-02","14466840.000"
"8","2024-01-02","111716426.450"
"4","2024-01-02","262388478040.490"
"1","2024-01-02","294549229712.000"
"16","2024-01-02","179336679576.050"
"32","2024-01-02","51299035195.000"
"64","2024-01-02","22524780753.050"
"2","2024-01-03","22685322.000"
"8","2024-01-03","75355695.040"
"4","2024-01-03","249190305938.240"
"1","2024-01-03","270601179557.000"
"16","2024-01-03","167194107306.310"
"32","2024-01-03","50256538423.000"
"64","2024-01-03","19243136295.590"
"2","2024-01-04","16222804.000"
"8","2024-01-04","58702396.430"
"4","2024-01-04","226792809617.870"
"1","2024-01-04","253369078125.000"
"16","2024-01-04","150294363209.690"
"32","2024-01-04","42807367500.000"
"64","2024-01-04","16831676549.180"
"2","2024-01-05","17279730.000"
"8","2024-01-05","72454572.130"
"4","2024-01-05","250824897867.610"
"1","2024-01-05","280368104026.000"
"16","2024-01-05","159496421601.840"
"32","2024-01-05","45426509995.000"
"64","2024-01-05","18528521298.730"
"2","2024-01-08","16647899.000"
"8","2024-01-08","54085447.830"
"4","2024-01-08","224489827934.840"
"1","2024-01-08","248854682246.000"
"16","2024-01-08","142332496824.850"
"32","2024-01-08","41757658981.000"
"64","2024-01-08","12882355411.020"
"2","2024-01-09","22232775.000"
"8","2024-01-09","89825272.710"
"4","2024-01-09","227146911028.090"
"1","2024-01-09","249577397069.000"
"16","2024-01-09","152590701411.960"
"32","2024-01-09","44711059436.000"
"64","2024-01-09","13009889052.670"
"2","2024-01-10","19516563.000"
"8","2024-01-10","106690842.200"
"4","2024-01-10","220630342615.800"
"1","2024-01-10","239811061014.000"
"16","2024-01-10","145099691648.530"
"32","2024-01-10","41242507210.000"
"64","2024-01-10","10114641232.390"
"2","2024-01-11","18466405.000"
"8","2024-01-11","75094550.240"
"4","2024-01-11","249550616238.180"
"1","2024-01-11","253874516059.000"
"16","2024-01-11","163904546781.190"
"32","2024-01-11","44546851850.000"
"64","2024-01-11","10283112449.770"
"2","2024-01-12","12762584.000"
"8","2024-01-12","49673830.450"
"4","2024-01-12","240764694979.510"
"1","2024-01-12","240826699987.000"
"16","2024-01-12","152978543837.080"
"32","2024-01-12","41960114988.000"
"64","2024-01-12","12641388320.780"
"2","2024-01-15","12673748.000"
"8","2024-01-15","62343326.670"
"4","2024-01-15","211250225846.790"
"1","2024-01-15","227897013724.000"
"16","2024-01-15","130386881951.080"
"32","2024-01-15","41242676378.000"
"64","2024-01-15","8135400629.490"
"2","2024-01-16","15821072.000"
"8","2024-01-16","71168523.000"
"4","2024-01-16","238684086851.000"
"1","2024-01-16","258885808865.000"
"16","2024-01-16","145248422150.000"
"32","2024-01-16","41839701587.000"
"64","2024-01-16","12738529982.170"
"2","2024-01-17","17151855.000"
"8","2024-01-17","102811230.470"
"4","2024-01-17","221529913793.940"
"1","2024-01-17","245460230441.000"
"16","2024-01-17","132832551235.050"
"32","2024-01-17","37491845447.000"
"64","2024-01-17","12022302887.260"
"2","2024-01-18","21943031.000"
"8","2024-01-18","119634770.410"
"4","2024-01-18","281762907381.230"
"1","2024-01-18","349401680102.000"
"16","2024-01-18","182209019572.250"
"32","2024-01-18","51152319397.000"
"64","2024-01-18","12195481220.100"
"2","2024-01-19","11665547.000"
"8","2024-01-19","51523000.660"
"4","2024-01-19","221296143207.540"
"1","2024-01-19","256424520191.000"
"16","2024-01-19","148549402466.810"
"32","2024-01-19","40209639926.000"
"64","2024-01-19","13938790036.510"
"2","2024-01-22","25977371.000"
"8","2024-01-22","104380256.640"
"4","2024-01-22","259365061080.890"
"1","2024-01-22","309808547207.000"
"16","2024-01-22","174689051023.850"
"32","2024-01-22","49925569207.000"
"64","2024-01-22","11413268321.130"
"2","2024-01-23","27599168.000"
"8","2024-01-23","76061114.040"
"4","2024-01-23","232872306396.850"
"1","2024-01-23","265723995985.000"
"16","2024-01-23","159109087023.200"
"32","2024-01-23","46270919233.000"
"64","2024-01-23","9274489284.510"
"2","2024-01-24","64912137.000"
"8","2024-01-24","84075621.730"
"4","2024-01-24","246708381818.340"
